,neighbor,probability,distance,reference,id,perm
433,Golgi,0.9746391,857.2857,Astrocytes,0,1
434,Golgi,0.9669898,877.67346,Astrocytes,0,1
435,Golgi,0.95248187,898.0612,Astrocytes,0,1
436,Golgi,1.0867608,918.449,Astrocytes,0,1
437,Golgi,1.0457728,938.83673,Astrocytes,0,1
438,Golgi,1.0347596,959.2245,Astrocytes,0,1
439,Golgi,1.0131471,979.61224,Astrocytes,0,1
440,Golgi,0.9657104,1000.0,Astrocytes,0,1
441,Granule,0.59958684,21.387754,Astrocytes,0,1
442,Granule,0.7404404,41.77551,Astrocytes,0,1
443,Granule,0.8230499,62.163265,Astrocytes,0,1
444,Granule,0.9005205,82.55102,Astrocytes,0,1
445,Granule,0.9383317,102.938774,Astrocytes,0,1
446,Granule,0.93884605,123.32653,Astrocytes,0,1
447,Granule,0.9369656,143.71428,Astrocytes,0,1
448,Granule,0.94409037,164.10204,Astrocytes,0,1
449,Granule,0.93855447,184.48979,Astrocytes,0,1
450,Granule,0.933937,204.87755,Astrocytes,0,1
451,Granule,0.9305927,225.2653,Astrocytes,0,1
452,Granule,0.9497784,245.65306,Astrocytes,0,1
453,Granule,0.96000683,266.0408,Astrocytes,0,1
454,Granule,0.97913563,286.42856,Astrocytes,0,1
455,Granule,0.9927038,306.8163,Astrocytes,0,1
456,Granule,0.99238425,327.20407,Astrocytes,0,1
457,Granule,0.99048805,347.59183,Astrocytes,0,1
458,Granule,0.98764557,367.97958,Astrocytes,0,1
459,Granule,0.9841414,388.36734,Astrocytes,0,1
460,Granule,0.99121404,408.7551,Astrocytes,0,1
461,Granule,0.9999046,429.14285,Astrocytes,0,1
462,Granule,0.9994472,449.5306,Astrocytes,0,1
463,Granule,1.0016793,469.91837,Astrocytes,0,1
464,Granule,0.9949756,490.30612,Astrocytes,0,1
465,Granule,0.9947824,510.69388,Astrocytes,0,1
466,Granule,1.001246,531.0816,Astrocytes,0,1
