,neighbor,probability,distance,reference,id
2315,D,1.170413,133.38776,D,3
2316,D,1.1520847,143.57143,D,3
2317,D,1.124503,153.7551,D,3
2318,D,1.1235425,163.93878,D,3
2319,D,1.1177887,174.12245,D,3
2320,D,1.1389805,184.30612,D,3
2321,D,1.1126838,194.48979,D,3
2322,D,1.1127425,204.67346,D,3
2323,D,1.1155367,214.85715,D,3
2324,D,1.0953418,225.04082,D,3
2325,D,1.0870807,235.22449,D,3
2326,D,1.0841695,245.40816,D,3
2327,D,1.0829663,255.59184,D,3
2328,D,1.0749071,265.7755,D,3
2329,D,1.0754402,275.9592,D,3
2330,D,1.0797695,286.14285,D,3
2331,D,1.0723292,296.32654,D,3
2332,D,1.061196,306.5102,D,3
2333,D,1.0380876,316.69388,D,3
2334,D,1.0473084,326.87756,D,3
2335,D,1.029827,337.06122,D,3
2336,D,1.0418591,347.2449,D,3
2337,D,1.0223433,357.42856,D,3
2338,D,1.0545038,367.61224,D,3
2339,D,1.0268006,377.79593,D,3
2340,D,1.0258614,387.97958,D,3
2341,D,1.0148507,398.16327,D,3
2342,D,0.99839926,408.34692,D,3
2343,D,1.0032026,418.5306,D,3
2344,D,0.985046,428.7143,D,3
2345,D,0.983096,438.89795,D,3
2346,D,0.97533643,449.08163,D,3
2347,D,0.99664444,459.26532,D,3
2348,D,0.9854262,469.44897,D,3
2349,D,0.9671708,479.63266,D,3
2350,D,0.95604795,489.8163,D,3
2351,D,0.97235894,500.0,D,3
2352,A,1.103221,11.183674,A,4
2353,A,1.0865036,21.367348,A,4
2354,A,1.0682966,31.55102,A,4
2355,A,1.0484389,41.734695,A,4
2356,A,1.0425669,51.918365,A,4
2357,A,1.0531882,62.10204,A,4
2358,A,1.0270603,72.28571,A,4
2359,A,1.0171542,82.46939,A,4
2360,A,1.0231631,92.65306,A,4
2361,A,1.0486428,102.83673,A,4
2362,A,1.0137404,113.02041,A,4
2363,A,1.034734,123.20408,A,4
2364,A,1.015487,133.38776,A,4
2365,A,1.0224462,143.57143,A,4
2366,A,0.9982391,153.7551,A,4
2367,A,1.0216066,163.93878,A,4
2368,A,0.995655,174.12245,A,4
2369,A,0.99318486,184.30612,A,4
2370,A,1.0006808,194.48979,A,4
2371,A,0.9882354,204.67346,A,4
2372,A,0.97508234,214.85715,A,4
2373,A,0.98238957,225.04082,A,4
2374,A,1.0052531,235.22449,A,4
2375,A,0.99293697,245.40816,A,4
2376,A,1.020266,255.59184,A,4
2377,A,1.0048892,265.7755,A,4
2378,A,0.99710625,275.9592,A,4
2379,A,0.98960084,286.14285,A,4
2380,A,1.0109744,296.32654,A,4
2381,A,1.0113856,306.5102,A,4
2382,A,1.0060538,316.69388,A,4
2383,A,0.99316883,326.87756,A,4
2384,A,1.0149587,337.06122,A,4
2385,A,1.0046254,347.2449,A,4
2386,A,1.0075654,357.42856,A,4
2387,A,1.0008421,367.61224,A,4
2388,A,0.99942976,377.79593,A,4
2389,A,1.0124141,387.97958,A,4
2390,A,0.99730617,398.16327,A,4
2391,A,1.0161874,408.34692,A,4
2392,A,0.9919222,418.5306,A,4
2393,A,1.018477,428.7143,A,4
2394,A,0.9955678,438.89795,A,4
2395,A,1.0156631,449.08163,A,4
2396,A,1.0036881,459.26532,A,4
2397,A,1.0135729,469.44897,A,4
2398,A,1.0051377,479.63266,A,4
2399,A,1.015796,489.8163,A,4
2400,A,1.00296,500.0,A,4
2401,B,0.31948045,11.183674,A,4
2402,B,0.5531979,21.367348,A,4
2403,B,0.6979065,31.55102,A,4
2404,B,0.6926325,41.734695,A,4
2405,B,0.75660574,51.918365,A,4
2406,B,0.77946806,62.10204,A,4
2407,B,0.8586001,72.28571,A,4
2408,B,0.8599818,82.46939,A,4
2409,B,0.8703879,92.65306,A,4
2410,B,0.85885984,102.83673,A,4
2411,B,0.8839112,113.02041,A,4
2412,B,0.8184603,123.20408,A,4
2413,B,0.8780839,133.38776,A,4
2414,B,0.82768357,143.57143,A,4
2415,B,0.8858206,153.7551,A,4
2416,B,0.9018686,163.93878,A,4
2417,B,0.95064723,174.12245,A,4
2418,B,0.9770258,184.30612,A,4
2419,B,0.9610001,194.48979,A,4
2420,B,0.9825316,204.67346,A,4
2421,B,1.0130601,214.85715,A,4
2422,B,1.0111395,225.04082,A,4
2423,B,1.007628,235.22449,A,4
2424,B,0.9985524,245.40816,A,4
2425,B,0.9597983,255.59184,A,4
2426,B,0.99021876,265.7755,A,4
2427,B,0.96981657,275.9592,A,4
2428,B,0.9722296,286.14285,A,4
2429,B,0.95724165,296.32654,A,4
2430,B,1.0123032,306.5102,A,4
2431,B,0.98894876,316.69388,A,4
2432,B,1.0040113,326.87756,A,4
2433,B,0.9666972,337.06122,A,4
2434,B,0.986869,347.2449,A,4
2435,B,1.0038776,357.42856,A,4
2436,B,0.9955714,367.61224,A,4
2437,B,1.0004483,377.79593,A,4
2438,B,0.97346187,387.97958,A,4
2439,B,0.99981695,398.16327,A,4
2440,B,0.95770293,408.34692,A,4
2441,B,0.99233854,418.5306,A,4
2442,B,0.9444949,428.7143,A,4
2443,B,1.0085869,438.89795,A,4
2444,B,0.9842217,449.08163,A,4
2445,B,0.98113585,459.26532,A,4
2446,B,0.9997406,469.44897,A,4
2447,B,1.0037872,479.63266,A,4
2448,B,0.97405386,489.8163,A,4
2449,B,0.9857542,500.0,A,4
2450,C,1.0431212,11.183674,A,4
2451,C,0.94993585,21.367348,A,4
2452,C,0.9365559,31.55102,A,4
2453,C,0.9958287,41.734695,A,4
2454,C,0.9972648,51.918365,A,4
2455,C,0.9678961,62.10204,A,4
2456,C,0.9680929,72.28571,A,4
2457,C,1.0022691,82.46939,A,4
2458,C,0.96894735,92.65306,A,4
2459,C,0.97332215,102.83673,A,4
2460,C,0.96676385,113.02041,A,4
2461,C,0.9863799,123.20408,A,4
2462,C,0.9763148,133.38776,A,4
2463,C,0.9980557,143.57143,A,4
2464,C,1.0093042,153.7551,A,4
2465,C,0.9747857,163.93878,A,4
2466,C,0.9772184,174.12245,A,4
2467,C,0.98468816,184.30612,A,4
2468,C,0.9681388,194.48979,A,4
2469,C,0.9949781,204.67346,A,4
2470,C,1.0075232,214.85715,A,4
2471,C,1.0069551,225.04082,A,4
2472,C,0.9778514,235.22449,A,4
2473,C,0.9907289,245.40816,A,4
2474,C,0.9982618,255.59184,A,4
2475,C,0.9895271,265.7755,A,4
2476,C,0.9910226,275.9592,A,4
2477,C,1.0006398,286.14285,A,4
2478,C,0.9812075,296.32654,A,4
2479,C,0.9732758,306.5102,A,4
2480,C,0.9690544,316.69388,A,4
2481,C,0.99849534,326.87756,A,4
2482,C,0.98988247,337.06122,A,4
2483,C,0.99628896,347.2449,A,4
2484,C,0.999767,357.42856,A,4
2485,C,1.006645,367.61224,A,4
2486,C,1.0085796,377.79593,A,4
2487,C,0.9880773,387.97958,A,4
2488,C,0.9930212,398.16327,A,4
2489,C,0.98765135,408.34692,A,4
2490,C,0.98765504,418.5306,A,4
2491,C,0.97969234,428.7143,A,4
2492,C,0.98439246,438.89795,A,4
2493,C,0.9699584,449.08163,A,4
2494,C,0.98751795,459.26532,A,4
2495,C,0.9778718,469.44897,A,4
2496,C,0.9833901,479.63266,A,4
2497,C,0.972088,489.8163,A,4
2498,C,0.9992285,500.0,A,4
2499,D,0.99983674,11.183674,A,4
2500,D,1.051571,21.367348,A,4
2501,D,1.0478078,31.55102,A,4
2502,D,1.0216551,41.734695,A,4
2503,D,1.0068554,51.918365,A,4
2504,D,1.0139543,62.10204,A,4
2505,D,1.0314564,72.28571,A,4
2506,D,1.0108348,82.46939,A,4
2507,D,1.0309612,92.65306,A,4
2508,D,0.9880718,102.83673,A,4
2509,D,1.045591,113.02041,A,4
2510,D,1.0095481,123.20408,A,4
2511,D,1.0371947,133.38776,A,4
2512,D,1.0167043,143.57143,A,4
2513,D,1.0283059,153.7551,A,4
2514,D,1.0193828,163.93878,A,4
2515,D,1.0451627,174.12245,A,4
2516,D,1.0340087,184.30612,A,4
2517,D,1.0429859,194.48979,A,4
2518,D,1.030104,204.67346,A,4
2519,D,1.0303878,214.85715,A,4
2520,D,1.0195922,225.04082,A,4
2521,D,1.0107691,235.22449,A,4
2522,D,1.0217212,245.40816,A,4
2523,D,0.97919434,255.59184,A,4
2524,D,1.0052547,265.7755,A,4
2525,D,1.02323,275.9592,A,4
2526,D,1.025724,286.14285,A,4
2527,D,1.0139614,296.32654,A,4
2528,D,1.0037029,306.5102,A,4
2529,D,1.0236915,316.69388,A,4
2530,D,1.0117348,326.87756,A,4
2531,D,0.99564207,337.06122,A,4
2532,D,1.0000947,347.2449,A,4
2533,D,0.9865093,357.42856,A,4
2534,D,0.9932935,367.61224,A,4
2535,D,0.9924203,377.79593,A,4
2536,D,0.9993023,387.97958,A,4
2537,D,1.0114541,398.16327,A,4
2538,D,0.99887115,408.34692,A,4
2539,D,1.0279148,418.5306,A,4
2540,D,1.0063199,428.7143,A,4
2541,D,1.019851,438.89795,A,4
2542,D,1.0082954,449.08163,A,4
2543,D,1.0118695,459.26532,A,4
2544,D,0.99933165,469.44897,A,4
2545,D,1.006788,479.63266,A,4
2546,D,1.0090497,489.8163,A,4
2547,D,1.0002244,500.0,A,4
2548,A,0.31948045,11.183674,B,4
2549,A,0.5531979,21.367348,B,4
2550,A,0.6979065,31.55102,B,4
2551,A,0.6926325,41.734695,B,4
2552,A,0.7566056,51.918365,B,4
2553,A,0.77946794,62.10204,B,4
2554,A,0.85859996,72.28571,B,4
2555,A,0.85998183,82.46939,B,4
2556,A,0.8703879,92.65306,B,4
2557,A,0.8588599,102.83673,B,4
2558,A,0.88391125,113.02041,B,4
2559,A,0.8184603,123.20408,B,4
2560,A,0.8780839,133.38776,B,4
2561,A,0.82768357,143.57143,B,4
2562,A,0.8858207,153.7551,B,4
2563,A,0.9018686,163.93878,B,4
2564,A,0.9506472,174.12245,B,4
2565,A,0.9770258,184.30612,B,4
2566,A,0.9610001,194.48979,B,4
2567,A,0.9825318,204.67346,B,4
2568,A,1.0130602,214.85715,B,4
2569,A,1.0111395,225.04082,B,4
2570,A,1.007628,235.22449,B,4
2571,A,0.99855256,245.40816,B,4
2572,A,0.95979834,255.59184,B,4
2573,A,0.9902187,265.7755,B,4
2574,A,0.96981657,275.9592,B,4
2575,A,0.97222954,286.14285,B,4
2576,A,0.95724165,296.32654,B,4
2577,A,1.0123032,306.5102,B,4
2578,A,0.9889488,316.69388,B,4
2579,A,1.0040113,326.87756,B,4
2580,A,0.9666972,337.06122,B,4
2581,A,0.9868689,347.2449,B,4
2582,A,1.0038776,357.42856,B,4
2583,A,0.9955714,367.61224,B,4
2584,A,1.0004485,377.79593,B,4
2585,A,0.9734619,387.97958,B,4
2586,A,0.9998168,398.16327,B,4
2587,A,0.95770305,408.34692,B,4
2588,A,0.9923385,418.5306,B,4
2589,A,0.94449496,428.7143,B,4
2590,A,1.0085869,438.89795,B,4
2591,A,0.9842218,449.08163,B,4
2592,A,0.9811358,459.26532,B,4
2593,A,0.9997406,469.44897,B,4
2594,A,1.0037873,479.63266,B,4
2595,A,0.974054,489.8163,B,4
2596,A,0.98575425,500.0,B,4
2597,B,4.5061693,11.183674,B,4
2598,B,4.0571656,21.367348,B,4
2599,B,2.9602118,31.55102,B,4
2600,B,3.1715279,41.734695,B,4
2601,B,2.8482451,51.918365,B,4
2602,B,2.429996,62.10204,B,4
2603,B,1.9217613,72.28571,B,4
2604,B,1.8741138,82.46939,B,4
2605,B,2.3463714,92.65306,B,4
2606,B,1.6249024,102.83673,B,4
2607,B,2.0385168,113.02041,B,4
2608,B,1.8442682,123.20408,B,4
2609,B,2.1024659,133.38776,B,4
2610,B,1.759456,143.57143,B,4
2611,B,1.5140537,153.7551,B,4
2612,B,1.5423067,163.93878,B,4
2613,B,1.4174504,174.12245,B,4
2614,B,1.5036447,184.30612,B,4
2615,B,1.2482052,194.48979,B,4
2616,B,1.0539232,204.67346,B,4
2617,B,1.0820835,214.85715,B,4
2618,B,1.2287776,225.04082,B,4
2619,B,0.9199946,235.22449,B,4
2620,B,1.2494143,245.40816,B,4
2621,B,1.1795819,255.59184,B,4
2622,B,1.1448925,265.7755,B,4
2623,B,1.1172012,275.9592,B,4
2624,B,1.2426257,286.14285,B,4
2625,B,1.0339787,296.32654,B,4
2626,B,0.9744581,306.5102,B,4
2627,B,0.90371734,316.69388,B,4
2628,B,0.9005052,326.87756,B,4
2629,B,0.9300931,337.06122,B,4
2630,B,0.69398844,347.2449,B,4
2631,B,0.863935,357.42856,B,4
2632,B,0.84250164,367.61224,B,4
2633,B,0.8090294,377.79593,B,4
2634,B,0.86541426,387.97958,B,4
2635,B,0.81555325,398.16327,B,4
2636,B,1.0252249,408.34692,B,4
2637,B,0.9634003,418.5306,B,4
2638,B,0.8897026,428.7143,B,4
2639,B,0.94353443,438.89795,B,4
2640,B,0.9474906,449.08163,B,4
2641,B,0.8387868,459.26532,B,4
2642,B,0.8029662,469.44897,B,4
2643,B,0.8230894,479.63266,B,4
2644,B,0.9341097,489.8163,B,4
2645,B,0.923888,500.0,B,4
2646,C,0.97518086,11.183674,B,4
2647,C,1.0490468,21.367348,B,4
2648,C,1.0470772,31.55102,B,4
2649,C,1.0743939,41.734695,B,4
2650,C,0.9547017,51.918365,B,4
2651,C,1.1093102,62.10204,B,4
2652,C,1.0693119,72.28571,B,4
2653,C,1.1392246,82.46939,B,4
2654,C,1.0082451,92.65306,B,4
2655,C,1.1557521,102.83673,B,4
2656,C,1.0633392,113.02041,B,4
2657,C,1.1569366,123.20408,B,4
2658,C,1.0217932,133.38776,B,4
2659,C,1.057138,143.57143,B,4
2660,C,1.0707856,153.7551,B,4
2661,C,1.0462862,163.93878,B,4
2662,C,1.0338267,174.12245,B,4
2663,C,1.0191841,184.30612,B,4
2664,C,1.0893846,194.48979,B,4
2665,C,1.1103922,204.67346,B,4
2666,C,1.0059354,214.85715,B,4
2667,C,1.0015706,225.04082,B,4
2668,C,1.0341324,235.22449,B,4
2669,C,1.0352892,245.40816,B,4
2670,C,1.0551091,255.59184,B,4
2671,C,1.0566816,265.7755,B,4
2672,C,1.0817596,275.9592,B,4
2673,C,1.0850049,286.14285,B,4
2674,C,1.1551833,296.32654,B,4
2675,C,1.0982761,306.5102,B,4
2676,C,1.1414596,316.69388,B,4
2677,C,1.1059772,326.87756,B,4
2678,C,1.1353117,337.06122,B,4
2679,C,1.1486096,347.2449,B,4
2680,C,1.0943284,357.42856,B,4
2681,C,1.1136503,367.61224,B,4
2682,C,1.1532874,377.79593,B,4
2683,C,1.1680043,387.97958,B,4
2684,C,1.142946,398.16327,B,4
2685,C,1.1561671,408.34692,B,4
2686,C,1.116088,418.5306,B,4
2687,C,1.155652,428.7143,B,4
2688,C,1.0759605,438.89795,B,4
2689,C,1.0898937,449.08163,B,4
2690,C,1.0657346,459.26532,B,4
2691,C,1.0878122,469.44897,B,4
2692,C,1.0644667,479.63266,B,4
2693,C,1.0732054,489.8163,B,4
2694,C,1.0145758,500.0,B,4
2695,D,1.0423495,11.183674,B,4
2696,D,0.7118994,21.367348,B,4
2697,D,0.8417718,31.55102,B,4
2698,D,0.7325783,41.734695,B,4
2699,D,0.8796526,51.918365,B,4
2700,D,0.7983512,62.10204,B,4
2701,D,0.8786932,72.28571,B,4
2702,D,0.8260027,82.46939,B,4
2703,D,0.8236847,92.65306,B,4
2704,D,0.87626356,102.83673,B,4
2705,D,0.82218426,113.02041,B,4
2706,D,0.89206225,123.20408,B,4
2707,D,0.83413655,133.38776,B,4
2708,D,1.0040143,143.57143,B,4
2709,D,0.9667142,153.7551,B,4
2710,D,0.9534541,163.93878,B,4
2711,D,0.9248634,174.12245,B,4
2712,D,0.8713272,184.30612,B,4
2713,D,0.90310204,194.48979,B,4
2714,D,0.9029008,204.67346,B,4
2715,D,0.94680125,214.85715,B,4
2716,D,0.91020846,225.04082,B,4
2717,D,0.97723997,235.22449,B,4
2718,D,0.8903012,245.40816,B,4
2719,D,0.9587633,255.59184,B,4
2720,D,0.91512764,265.7755,B,4
2721,D,0.93244505,275.9592,B,4
2722,D,0.88525003,286.14285,B,4
2723,D,0.90637046,296.32654,B,4
2724,D,0.88973975,306.5102,B,4
2725,D,0.90931463,316.69388,B,4
2726,D,0.92006403,326.87756,B,4
2727,D,0.94143534,337.06122,B,4
2728,D,0.97086734,347.2449,B,4
2729,D,0.9441631,357.42856,B,4
2730,D,0.9432407,367.61224,B,4
2731,D,0.90850806,377.79593,B,4
2732,D,0.92096144,387.97958,B,4
2733,D,0.9171959,398.16327,B,4
2734,D,0.90817666,408.34692,B,4
2735,D,0.91043496,418.5306,B,4
2736,D,0.9723723,428.7143,B,4
2737,D,0.92911804,438.89795,B,4
2738,D,0.95417106,449.08163,B,4
2739,D,1.0171319,459.26532,B,4
2740,D,0.97276473,469.44897,B,4
2741,D,0.9840356,479.63266,B,4
2742,D,0.99014455,489.8163,B,4
2743,D,1.0336432,500.0,B,4
2744,A,1.0431215,11.183674,C,4
2745,A,0.9499359,21.367348,C,4
2746,A,0.9365558,31.55102,C,4
2747,A,0.9958285,41.734695,C,4
2748,A,0.9972648,51.918365,C,4
2749,A,0.96789604,62.10204,C,4
2750,A,0.968093,72.28571,C,4
2751,A,1.0022693,82.46939,C,4
2752,A,0.9689475,92.65306,C,4
2753,A,0.97332215,102.83673,C,4
2754,A,0.96676403,113.02041,C,4
2755,A,0.98638,123.20408,C,4
2756,A,0.9763148,133.38776,C,4
2757,A,0.9980557,143.57143,C,4
2758,A,1.009304,153.7551,C,4
2759,A,0.9747856,163.93878,C,4
2760,A,0.9772183,174.12245,C,4
2761,A,0.98468816,184.30612,C,4
2762,A,0.9681388,194.48979,C,4
2763,A,0.99497813,204.67346,C,4
2764,A,1.0075233,214.85715,C,4
2765,A,1.0069553,225.04082,C,4
2766,A,0.97785145,235.22449,C,4
2767,A,0.9907289,245.40816,C,4
2768,A,0.99826187,255.59184,C,4
2769,A,0.98952705,265.7755,C,4
2770,A,0.9910226,275.9592,C,4
2771,A,1.0006398,286.14285,C,4
2772,A,0.9812075,296.32654,C,4
2773,A,0.9732757,306.5102,C,4
2774,A,0.9690544,316.69388,C,4
2775,A,0.9984952,326.87756,C,4
2776,A,0.9898826,337.06122,C,4
2777,A,0.9962889,347.2449,C,4
2778,A,0.999767,357.42856,C,4
2779,A,1.006645,367.61224,C,4
2780,A,1.0085797,377.79593,C,4
2781,A,0.9880773,387.97958,C,4
2782,A,0.99302113,398.16327,C,4
2783,A,0.9876514,408.34692,C,4
2784,A,0.987655,418.5306,C,4
2785,A,0.9796925,428.7143,C,4
2786,A,0.98439246,438.89795,C,4
2787,A,0.9699584,449.08163,C,4
2788,A,0.98751783,459.26532,C,4
2789,A,0.9778717,469.44897,C,4
2790,A,0.98339015,479.63266,C,4
2791,A,0.9720879,489.8163,C,4
2792,A,0.9992286,500.0,C,4
2793,B,0.975181,11.183674,C,4
2794,B,1.0490468,21.367348,C,4
2795,B,1.0470772,31.55102,C,4
2796,B,1.0743937,41.734695,C,4
2797,B,0.95470184,51.918365,C,4
2798,B,1.1093102,62.10204,C,4
2799,B,1.069312,72.28571,C,4
2800,B,1.1392246,82.46939,C,4
2801,B,1.0082451,92.65306,C,4
2802,B,1.155752,102.83673,C,4
2803,B,1.0633392,113.02041,C,4
2804,B,1.1569365,123.20408,C,4
2805,B,1.0217931,133.38776,C,4
2806,B,1.0571378,143.57143,C,4
2807,B,1.0707855,153.7551,C,4
2808,B,1.0462863,163.93878,C,4
2809,B,1.0338268,174.12245,C,4
2810,B,1.0191842,184.30612,C,4
2811,B,1.0893847,194.48979,C,4
2812,B,1.1103922,204.67346,C,4
2813,B,1.0059355,214.85715,C,4
2814,B,1.0015706,225.04082,C,4
2815,B,1.0341324,235.22449,C,4
2816,B,1.035289,245.40816,C,4
2817,B,1.0551091,255.59184,C,4
2818,B,1.0566818,265.7755,C,4
2819,B,1.0817596,275.9592,C,4
2820,B,1.0850049,286.14285,C,4
2821,B,1.1551833,296.32654,C,4
2822,B,1.0982761,306.5102,C,4
2823,B,1.1414596,316.69388,C,4
2824,B,1.105977,326.87756,C,4
2825,B,1.1353118,337.06122,C,4
2826,B,1.1486096,347.2449,C,4
2827,B,1.0943284,357.42856,C,4
2828,B,1.1136503,367.61224,C,4
2829,B,1.1532874,377.79593,C,4
2830,B,1.1680043,387.97958,C,4
2831,B,1.142946,398.16327,C,4
2832,B,1.1561671,408.34692,C,4
2833,B,1.116088,418.5306,C,4
2834,B,1.1556522,428.7143,C,4
2835,B,1.0759604,438.89795,C,4
2836,B,1.0898938,449.08163,C,4
2837,B,1.0657347,459.26532,C,4
2838,B,1.0878121,469.44897,C,4
2839,B,1.0644667,479.63266,C,4
2840,B,1.0732052,489.8163,C,4
2841,B,1.0145758,500.0,C,4
2842,C,1.5511084,11.183674,C,4
2843,C,1.595165,21.367348,C,4
2844,C,1.5167971,31.55102,C,4
2845,C,1.3507318,41.734695,C,4
2846,C,1.4037565,51.918365,C,4
2847,C,1.3190012,62.10204,C,4
2848,C,1.3284932,72.28571,C,4
2849,C,1.2841618,82.46939,C,4
2850,C,1.3346326,92.65306,C,4
2851,C,1.247475,102.83673,C,4
2852,C,1.3331944,113.02041,C,4
2853,C,1.2413918,123.20408,C,4
2854,C,1.261944,133.38776,C,4
2855,C,1.232357,143.57143,C,4
2856,C,1.2233375,153.7551,C,4
2857,C,1.2407762,163.93878,C,4
2858,C,1.2198172,174.12245,C,4
2859,C,1.2092211,184.30612,C,4
2860,C,1.188177,194.48979,C,4
2861,C,1.1868602,204.67346,C,4
2862,C,1.1613697,214.85715,C,4
2863,C,1.1486473,225.04082,C,4
2864,C,1.1721789,235.22449,C,4
2865,C,1.1338795,245.40816,C,4
2866,C,1.1010154,255.59184,C,4
2867,C,1.1019665,265.7755,C,4
2868,C,1.106188,275.9592,C,4
2869,C,1.0754484,286.14285,C,4
2870,C,1.1026096,296.32654,C,4
2871,C,1.0730926,306.5102,C,4
2872,C,1.0819067,316.69388,C,4
2873,C,1.0237797,326.87756,C,4
2874,C,1.0414358,337.06122,C,4
2875,C,1.0252507,347.2449,C,4
2876,C,1.0173315,357.42856,C,4
2877,C,0.99624896,367.61224,C,4
2878,C,0.9504259,377.79593,C,4
2879,C,0.9880119,387.97958,C,4
2880,C,0.9706677,398.16327,C,4
2881,C,0.965375,408.34692,C,4
2882,C,0.9713261,418.5306,C,4
2883,C,0.96309906,428.7143,C,4
2884,C,0.958823,438.89795,C,4
2885,C,0.9863675,449.08163,C,4
2886,C,0.9617152,459.26532,C,4
2887,C,0.9301065,469.44897,C,4
2888,C,0.9394955,479.63266,C,4
2889,C,0.936094,489.8163,C,4
2890,C,0.9020036,500.0,C,4
2891,D,0.30429482,11.183674,C,4
2892,D,0.4767569,21.367348,C,4
2893,D,0.53190345,31.55102,C,4
2894,D,0.5779377,41.734695,C,4
2895,D,0.56101245,51.918365,C,4
2896,D,0.6770135,62.10204,C,4
2897,D,0.69071764,72.28571,C,4
2898,D,0.64780986,82.46939,C,4
2899,D,0.68892395,92.65306,C,4
2900,D,0.7185682,102.83673,C,4
2901,D,0.692881,113.02041,C,4
2902,D,0.71917176,123.20408,C,4
2903,D,0.75918657,133.38776,C,4
2904,D,0.7452877,143.57143,C,4
2905,D,0.7408825,153.7551,C,4
2906,D,0.7774492,163.93878,C,4
2907,D,0.8071211,174.12245,C,4
2908,D,0.8087848,184.30612,C,4
2909,D,0.83638245,194.48979,C,4
2910,D,0.7885013,204.67346,C,4
2911,D,0.821072,214.85715,C,4
2912,D,0.8355504,225.04082,C,4
2913,D,0.8564592,235.22449,C,4
2914,D,0.8701601,245.40816,C,4
2915,D,0.88378453,255.59184,C,4
2916,D,0.89854395,265.7755,C,4
2917,D,0.8837317,275.9592,C,4
2918,D,0.8979306,286.14285,C,4
2919,D,0.8802469,296.32654,C,4
2920,D,0.9399202,306.5102,C,4
2921,D,0.92749935,316.69388,C,4
2922,D,0.9450946,326.87756,C,4
2923,D,0.9314038,337.06122,C,4
2924,D,0.934416,347.2449,C,4
2925,D,0.9537859,357.42856,C,4
2926,D,0.9563924,367.61224,C,4
2927,D,0.98680884,377.79593,C,4
2928,D,0.9798109,387.97958,C,4
2929,D,0.99600446,398.16327,C,4
2930,D,1.0041726,408.34692,C,4
2931,D,1.0128016,418.5306,C,4
2932,D,1.0225358,428.7143,C,4
2933,D,1.0428282,438.89795,C,4
2934,D,1.0355989,449.08163,C,4
2935,D,1.0371608,459.26532,C,4
2936,D,1.0795054,469.44897,C,4
2937,D,1.067862,479.63266,C,4
2938,D,1.0874292,489.8163,C,4
2939,D,1.0944526,500.0,C,4
2940,A,0.99983674,11.183674,D,4
2941,A,1.0515709,21.367348,D,4
2942,A,1.0478077,31.55102,D,4
2943,A,1.0216551,41.734695,D,4
2944,A,1.0068554,51.918365,D,4
2945,A,1.0139543,62.10204,D,4
2946,A,1.0314564,72.28571,D,4
2947,A,1.0108349,82.46939,D,4
2948,A,1.0309612,92.65306,D,4
2949,A,0.98807186,102.83673,D,4
2950,A,1.045591,113.02041,D,4
2951,A,1.0095481,123.20408,D,4
2952,A,1.0371947,133.38776,D,4
2953,A,1.0167043,143.57143,D,4
2954,A,1.0283059,153.7551,D,4
2955,A,1.0193828,163.93878,D,4
2956,A,1.0451627,174.12245,D,4
2957,A,1.034009,184.30612,D,4
2958,A,1.0429859,194.48979,D,4
2959,A,1.030104,204.67346,D,4
2960,A,1.0303878,214.85715,D,4
2961,A,1.0195922,225.04082,D,4
2962,A,1.0107691,235.22449,D,4
2963,A,1.0217211,245.40816,D,4
2964,A,0.97919434,255.59184,D,4
2965,A,1.0052549,265.7755,D,4
2966,A,1.0232298,275.9592,D,4
2967,A,1.025724,286.14285,D,4
2968,A,1.0139614,296.32654,D,4
2969,A,1.0037029,306.5102,D,4
2970,A,1.0236915,316.69388,D,4
2971,A,1.0117347,326.87756,D,4
2972,A,0.9956421,337.06122,D,4
2973,A,1.0000945,347.2449,D,4
2974,A,0.98650926,357.42856,D,4
2975,A,0.99329346,367.61224,D,4
2976,A,0.9924204,377.79593,D,4
2977,A,0.99930245,387.97958,D,4
2978,A,1.0114541,398.16327,D,4
2979,A,0.9988713,408.34692,D,4
2980,A,1.0279146,418.5306,D,4
2981,A,1.0063201,428.7143,D,4
2982,A,1.019851,438.89795,D,4
2983,A,1.0082954,449.08163,D,4
2984,A,1.0118694,459.26532,D,4
2985,A,0.9993316,469.44897,D,4
2986,A,1.0067881,479.63266,D,4
2987,A,1.0090498,489.8163,D,4
2988,A,1.0002245,500.0,D,4
2989,B,1.0423495,11.183674,D,4
2990,B,0.7118994,21.367348,D,4
2991,B,0.8417717,31.55102,D,4
2992,B,0.7325783,41.734695,D,4
2993,B,0.8796526,51.918365,D,4
2994,B,0.79835135,62.10204,D,4
2995,B,0.87869334,72.28571,D,4
2996,B,0.8260027,82.46939,D,4
2997,B,0.8236847,92.65306,D,4
2998,B,0.8762635,102.83673,D,4
2999,B,0.8221842,113.02041,D,4
3000,B,0.8920622,123.20408,D,4
3001,B,0.8341366,133.38776,D,4
3002,B,1.0040143,143.57143,D,4
3003,B,0.96671414,153.7551,D,4
3004,B,0.95345414,163.93878,D,4
3005,B,0.92486346,174.12245,D,4
3006,B,0.87132734,184.30612,D,4
3007,B,0.9031019,194.48979,D,4
3008,B,0.90290076,204.67346,D,4
3009,B,0.9468012,214.85715,D,4
3010,B,0.9102084,225.04082,D,4
3011,B,0.97723997,235.22449,D,4
3012,B,0.8903011,245.40816,D,4
3013,B,0.95876336,255.59184,D,4
3014,B,0.9151277,265.7755,D,4
3015,B,0.932445,275.9592,D,4
3016,B,0.8852501,286.14285,D,4
3017,B,0.90637046,296.32654,D,4
